9902	20101
9902	20102
9902	20103
9902	20201
9902	20202
9902	20203
9902	20301
9902	20302
9902	20303
9903	30101
9903	30102
9903	30103
9903	30201
9903	30202
9903	30203
9903	30301
9903	30302
9903	30303
9904	40101
9904	40102
9904	40103
9904	40201
9904	40202
9904	40203
9904	40301
9904	40302
9904	40303
